number,value,datetime_start,datetime_complete,duration,params_bagging_fraction,params_bagging_freq,params_feature_fraction,params_lambda_l1,params_lambda_l2,params_learning_rate,params_max_depth,params_min_child_samples,params_num_leaves,params_use_base_price,params_use_category_Beverages,params_use_category_Extras,params_use_category_Pasta,params_use_category_Pizza,params_use_category_Rice Bowl,params_use_category_Salad,params_use_category_Sandwich,params_use_center_id,params_use_center_id_orders_mean,params_use_center_id_orders_median,params_use_center_id_orders_std,params_use_center_type_TYPE_A,params_use_center_type_TYPE_B,params_use_center_type_TYPE_C,params_use_checkout_price,params_use_cuisine_Continental,params_use_cuisine_Indian,params_use_cuisine_Italian,params_use_cuisine_Thai,params_use_demand_pct_change_1,params_use_emailer_for_promotion,params_use_emailer_for_promotion_rolling_sum_3,params_use_homepage_featured,params_use_homepage_featured_rolling_sum_3,params_use_is_holiday_week,params_use_lag1_x_emailer,params_use_lag1_x_home,params_use_meal_id,params_use_meal_id_orders_mean,params_use_meal_id_orders_median,params_use_meal_id_orders_std,params_use_num_orders_lag_1,params_use_num_orders_lag_10,params_use_num_orders_lag_2,params_use_num_orders_lag_3,params_use_num_orders_lag_5,params_use_price_diff,params_use_price_diff_x_emailer,params_use_price_diff_x_home,params_use_rolling_mean_10,params_use_rolling_mean_3,params_use_rolling_mean_5,params_use_rolling_std_10,params_use_rolling_std_3,params_use_rolling_std_5,params_use_rolling_volatility_10,params_use_rolling_volatility_5,params_use_seasonal_regime,params_use_weekofyear,params_use_weekofyear_cos,params_use_weekofyear_sin,params_use_weeks_since_emailer_for_promotion,params_use_weeks_since_homepage_featured,params_use_weeks_to_next_holiday,state
468,0.09931123762126014,2025-04-26 01:42:44.960613,2025-04-26 01:42:49.366736,0 days 00:00:04.406123,0.7486205190572774,4,0.9611533797124967,0.002634260586917486,4.775571824444265,0.08104574826155293,9,43,111,True,True,False,True,True,True,True,True,True,True,False,True,False,False,False,False,True,True,True,True,True,False,True,True,True,False,False,True,True,True,True,False,True,True,True,True,False,True,False,True,False,False,False,True,False,False,True,True,True,True,False,True,False,False,True,COMPLETE
469,0.10755728840728317,2025-04-26 01:42:49.382215,2025-04-26 01:42:54.071731,0 days 00:00:04.689516,0.7550224201694928,4,0.9503309447668311,0.006447039846511607,3.324851229288211,0.06884745916474967,9,20,120,True,True,False,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,False,True,True,True,False,False,True,True,True,True,False,True,True,True,True,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,COMPLETE
470,0.09393705865398277,2025-04-26 01:42:54.087431,2025-04-26 01:42:58.731327,0 days 00:00:04.643896,0.7725696971532109,4,0.9420338099858238,0.06274325694257803,3.73381429112801,0.0764411685721695,9,18,128,True,True,False,True,True,True,True,True,True,True,False,True,False,False,False,False,False,True,False,True,True,False,True,True,True,False,False,True,True,True,True,False,True,True,True,True,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,COMPLETE
471,0.12478258752851051,2025-04-26 01:42:58.746632,2025-04-26 01:43:03.153013,0 days 00:00:04.406381,0.7441896475394675,4,0.9273897409914592,0.003018422616448382,2.584191203506697,0.08001242068933262,9,21,115,True,True,False,True,True,True,True,True,True,True,False,True,False,False,False,False,False,True,True,True,True,False,True,True,True,False,False,True,True,False,True,False,True,True,True,True,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,COMPLETE
472,0.1080139800904042,2025-04-26 01:43:03.168627,2025-04-26 01:43:08.007564,0 days 00:00:04.838937,0.7613605809067453,4,0.9364043696240686,0.008050773983521655,2.9196056162203194,0.06470724070096615,9,20,113,True,True,False,True,True,True,True,True,True,True,False,True,False,False,False,True,False,True,True,True,True,False,True,True,True,False,False,True,True,True,True,False,True,True,True,True,False,True,False,True,False,False,False,True,False,False,True,True,False,True,False,True,False,False,True,COMPLETE
473,0.09200533902182921,2025-04-26 01:43:08.023017,2025-04-26 01:43:12.532201,0 days 00:00:04.509184,0.7778821702724361,4,0.9531217832737664,0.012551799506275833,4.06538288451227,0.07282788258752816,9,22,125,True,True,False,True,True,True,True,True,True,True,False,True,False,False,False,False,False,True,True,True,True,False,True,True,True,False,False,True,True,True,True,False,True,True,True,True,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,COMPLETE
474,0.13727457893122721,2025-04-26 01:43:12.547792,2025-04-26 01:43:17.278471,0 days 00:00:04.730679,0.788814164042673,4,0.79810993383761,0.03779328097121536,4.421111459961544,0.07114768249744952,9,22,124,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,True,True,True,True,False,True,True,True,False,False,True,True,True,True,False,True,True,True,True,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,COMPLETE
475,0.10260238289268836,2025-04-26 01:43:17.294225,2025-04-26 01:43:22.161839,0 days 00:00:04.867614,0.777713935843768,4,0.9593223140959561,0.009581154239641258,4.9927748635031435,0.061707774658383896,10,23,125,True,True,False,True,True,True,True,True,True,True,False,True,False,False,False,False,False,True,True,True,True,False,True,True,True,False,False,True,True,True,True,False,True,True,True,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,COMPLETE
476,0.1013328107302982,2025-04-26 01:43:22.177601,2025-04-26 01:43:27.189783,0 days 00:00:05.012182,0.7851809435318113,4,0.9538723932531419,0.030839513660481366,4.0183429912287485,0.06837388551373254,9,8,126,True,True,False,True,True,True,True,True,True,True,False,True,False,False,False,False,False,True,True,True,True,False,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,True,False,True,False,False,False,COMPLETE
477,0.10009281732745116,2025-04-26 01:43:27.204732,2025-04-26 01:43:31.842532,0 days 00:00:04.637800,0.778888145687886,3,0.9488014500074341,0.051577636428372896,3.5708569036373916,0.07517249880614167,9,22,122,True,True,False,True,True,True,True,True,True,True,False,True,False,False,False,False,False,True,True,True,True,False,True,True,True,False,False,True,True,True,True,False,True,True,True,True,False,True,False,True,False,False,False,True,False,True,True,True,False,False,False,True,False,False,False,COMPLETE
478,0.10061116498309304,2025-04-26 01:43:31.858080,2025-04-26 01:43:36.349493,0 days 00:00:04.491413,0.7906219462178338,4,0.9543343901034682,0.011991920427436136,4.655171360150384,0.07253802999923616,9,23,123,True,True,False,True,True,True,True,True,True,True,False,True,False,False,False,False,False,True,True,True,True,False,True,True,True,False,False,True,True,True,True,False,True,True,True,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,COMPLETE
479,0.14577512565190662,2025-04-26 01:43:36.365205,2025-04-26 01:43:41.311769,0 days 00:00:04.946564,0.7733531864372817,4,0.8633754225524894,0.016542632848145323,3.3537162406368752,0.0647479999398479,9,22,126,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False,True,True,True,True,False,True,True,True,False,False,True,True,True,True,False,True,True,True,True,False,True,False,True,False,False,False,True,False,False,True,True,False,True,False,True,False,False,False,COMPLETE
480,0.09318179373017198,2025-04-26 01:43:41.327378,2025-04-26 01:43:45.888199,0 days 00:00:04.560821,0.847731715702273,4,0.9606864621106082,0.003994262710633412,2.27663966088193,0.07752886275705587,9,21,128,True,True,False,True,True,True,True,True,True,True,False,True,False,False,False,False,False,True,True,True,True,False,True,True,True,False,False,True,True,True,True,False,True,True,True,True,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,COMPLETE
481,0.10786969194086454,2025-04-26 01:43:45.903592,2025-04-26 01:43:50.598904,0 days 00:00:04.695312,0.768435719812478,4,0.9437182112841082,0.026424844880442683,3.267922413514916,0.07071651893447513,9,23,120,True,True,False,True,True,True,True,True,True,True,False,True,False,False,False,True,False,True,True,True,True,False,True,True,True,False,False,True,True,True,True,False,True,True,True,True,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,COMPLETE
482,0.09054053488044518,2025-04-26 01:43:50.615005,2025-04-26 01:43:55.145294,0 days 00:00:04.530289,0.7823339539922061,4,0.9523990774215539,0.020521893782372482,3.958674985714996,0.07486565779549464,9,21,122,True,True,False,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,False,True,True,True,False,False,True,True,True,True,False,True,True,True,True,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,COMPLETE
483,0.5594806747480189,2025-04-26 01:43:55.161505,2025-04-26 01:43:59.481925,0 days 00:00:04.320420,0.797777775714366,4,0.9616178760213819,0.01969272841936133,4.875261460595643,0.06724638534390681,9,22,124,True,True,False,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,True,True,False,False,True,True,True,False,False,True,True,True,True,False,True,True,True,True,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,COMPLETE
484,0.43613207423754125,2025-04-26 01:43:59.497202,2025-04-26 01:44:03.913068,0 days 00:00:04.415866,0.7864279239998929,4,0.9537813442361005,0.02340125604962717,4.086127302651251,0.08100317986580897,9,21,125,True,True,False,True,True,True,True,False,True,True,True,True,False,False,False,False,False,False,True,True,True,False,True,True,True,False,False,True,True,True,True,False,False,True,True,True,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,COMPLETE
485,0.16666779840565862,2025-04-26 01:44:03.928843,2025-04-26 01:44:07.088700,0 days 00:00:03.159857,0.7933882322855463,4,0.950362801318137,0.022099907992946744,0.07959923655397164,0.07376593471945514,5,23,122,True,True,False,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,False,True,True,True,False,False,True,True,True,True,False,True,True,True,True,False,True,False,True,True,False,False,True,False,False,True,True,False,False,False,True,False,False,False,COMPLETE
486,0.09480850828021102,2025-04-26 01:44:07.105108,2025-04-26 01:44:11.608404,0 days 00:00:04.503296,0.7824240476785739,4,0.9570794046670894,0.03415166484648601,3.9773797670922946,0.07936254758211289,9,22,121,True,True,False,False,True,True,True,True,True,True,True,True,False,True,False,False,False,False,True,True,True,False,True,True,True,False,False,True,True,True,True,False,True,True,True,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False,COMPLETE
487,0.10580071180375115,2025-04-26 01:44:11.624028,2025-04-26 01:44:16.343456,0 days 00:00:04.719428,0.7767548651945142,4,0.8764470352603099,0.019010355212022472,1.8817708617375082,0.08460962353297675,9,21,128,True,False,False,True,False,True,True,True,True,False,True,True,False,False,False,False,False,False,True,True,True,False,True,True,True,True,False,False,False,True,True,False,True,True,True,True,False,True,False,True,False,False,False,True,False,False,True,True,True,False,False,True,True,False,False,COMPLETE
488,0.10279184734264694,2025-04-26 01:44:16.359258,2025-04-26 01:44:20.847352,0 days 00:00:04.488094,0.8837819185239602,4,0.94894681063208,0.027734292777208108,5.03407125726596,0.07104764665784209,9,23,119,False,True,False,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,False,True,False,True,False,False,True,True,True,True,False,True,True,True,False,False,True,False,False,False,False,True,True,False,False,True,True,False,False,False,True,False,False,False,COMPLETE
489,0.10451802797562536,2025-04-26 01:44:20.862658,2025-04-26 01:44:25.549253,0 days 00:00:04.686595,0.7812855773178639,4,0.9543894451898268,0.026113737575093172,2.6258068631483433,0.07536507366115382,9,21,123,True,False,False,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,False,True,True,True,True,False,False,True,True,True,False,True,True,True,True,False,True,False,True,False,False,False,True,False,True,True,True,False,False,False,True,False,False,False,COMPLETE
490,0.14387674835443906,2025-04-26 01:44:25.565093,2025-04-26 01:44:29.367549,0 days 00:00:03.802456,0.7347232525420485,4,0.9456951343658834,0.01655541742092271,4.061864017200597,0.08275499308560727,10,22,51,True,True,False,True,True,True,True,True,True,True,True,True,False,False,False,True,False,False,True,True,True,False,True,True,True,False,False,True,True,False,True,False,True,True,True,True,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,COMPLETE
491,0.08965929433159563,2025-04-26 01:44:29.383136,2025-04-26 01:44:33.717889,0 days 00:00:04.334753,0.7472906965855702,4,0.9615050625819767,0.04035829566041929,1.513851017912904,0.06774548938009604,9,19,126,False,True,False,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,False,True,True,True,False,False,True,True,True,True,False,True,True,True,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,COMPLETE
492,0.09306771735850856,2025-04-26 01:44:33.733555,2025-04-26 01:44:38.258753,0 days 00:00:04.525198,0.7408693992606172,4,0.9624689707752131,0.0449761198386078,1.040938122059632,0.06048850410207187,9,18,125,False,False,False,True,False,True,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,False,True,True,True,True,False,False,True,True,True,False,True,True,True,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,COMPLETE
493,0.09226995128252095,2025-04-26 01:44:38.274481,2025-04-26 01:44:42.684555,0 days 00:00:04.410074,0.8068343428337547,4,0.959699712065671,0.07566406569755933,1.3440497851054904,0.06639602465426651,9,19,126,False,True,False,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,False,True,True,True,False,False,True,True,True,True,False,True,True,True,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,COMPLETE
494,0.10722459667452898,2025-04-26 01:44:42.700169,2025-04-26 01:44:47.314493,0 days 00:00:04.614324,0.7462723178184331,4,0.9635551138936391,0.03956301469920719,1.6027950340744928,0.05729434104597436,9,19,128,False,False,False,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False,True,True,True,False,True,True,True,True,False,False,True,True,True,False,True,True,True,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,COMPLETE
495,0.09055947164169886,2025-04-26 01:44:47.330159,2025-04-26 01:44:51.877231,0 days 00:00:04.547072,0.7490409564244231,4,0.9553782469196355,0.04830743820927018,1.621923231129388,0.06243186319879477,9,23,126,False,True,False,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,False,True,True,True,False,False,True,True,True,True,False,True,True,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,COMPLETE
496,0.0962592572204168,2025-04-26 01:44:51.893489,2025-04-26 01:44:56.547364,0 days 00:00:04.653875,0.7504970529105376,4,0.9565604101760095,0.052138671432859135,1.4130613548775148,0.06105202432786472,9,23,126,False,True,False,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,False,True,True,True,False,True,True,True,True,True,False,True,True,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,COMPLETE
497,0.10750114709106064,2025-04-26 01:44:56.562904,2025-04-26 01:45:01.198857,0 days 00:00:04.635953,0.7531117956618181,4,0.9630293497287232,0.05618325868590985,1.1861224029618698,0.06450728357024516,9,24,125,False,False,False,True,False,True,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,False,True,True,True,True,False,False,True,True,True,False,True,True,True,False,True,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,COMPLETE
